question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302005,article_101001,c1129dde7395,"Aladdin and the Wonderful Lamp, Part I","In the story, the magician tells Aladdin that finding the...",91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302005_sibling_1,article_101001,3ef7013bb399,"Aladdin and the Wonderful Lamp, Part I",What does the phrase 'the earth split open' describe in t...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302005_sibling_2,article_101001,f6f8e41cb047,"Aladdin and the Wonderful Lamp, Part I","According to the first paragraph, what does it mean that...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302005_sibling_3,article_101001,d2e63fce1806,"Aladdin and the Wonderful Lamp, Part I",What does the magician mean when he says the lamp 'had am...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302005_sibling_4,article_101001,5e5f46d7910b,"Aladdin and the Wonderful Lamp, Part I","Based on paragraph 3, what does the phrase 'the ground lo...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302006,article_101001,f753be099ee5,"Aladdin and the Wonderful Lamp, Part I",What causes the magician to trap Aladdin in the cave?,91%,✅,10/11,grammatical_parallel,migrated_20251219,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302006_sibling_1,article_101001,10e5e17aaa50,"Aladdin and the Wonderful Lamp, Part I",What shows that the magician's real goal is to get the la...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302006_sibling_2,article_101001,a072504d7668,"Aladdin and the Wonderful Lamp, Part I",How do the magician's actions in the beginning of the sto...,82%,✅,9/11,"length_check, plausibility",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302006_sibling_3,article_101001,4ec2311456b1,"Aladdin and the Wonderful Lamp, Part I","Based on the story, why does the magician choose Aladdin...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302006_sibling_4,article_101001,9b033997dbc2,"Aladdin and the Wonderful Lamp, Part I",What evidence from the story shows that the magician neve...,82%,✅,9/11,"difficulty_assessment, length_check",migrated_20251219,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302007,article_101001,eb8c927f5388,"Aladdin and the Wonderful Lamp, Part I",What is the central message or lesson of this story about...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302007_sibling_1,article_101001,92e27552a521,"Aladdin and the Wonderful Lamp, Part I",What lesson does this story teach about accepting help fr...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302007_sibling_2,article_101001,cc2c24176dd4,"Aladdin and the Wonderful Lamp, Part I",Which detail from the story best supports the message abo...,91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302007_sibling_3,article_101001,e1bee9578f4b,"Aladdin and the Wonderful Lamp, Part I",How does the author use the magician's actions throughout...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302007_sibling_4,article_101001,f9612139153d,"Aladdin and the Wonderful Lamp, Part I","Based on the whole story, what message can readers learn...",73%,❌,8/11,"homogeneity, plausibility, specificity_balance",migrated_20251219,✅,✅,✅,❌,✅,✅,❌,✅,❌,✅,✅
quiz_302008,article_101001,3004333b6e32,"Aladdin and the Wonderful Lamp, Part I",Why does the magician pretend to be Aladdin’s uncle?,91%,✅,10/11,grammatical_parallel,migrated_20251219,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302008_sibling_1,article_101001,25eeb0009d74,"Aladdin and the Wonderful Lamp, Part I",Why does the author include the detail that the magician...,82%,✅,9/11,"difficulty_assessment, length_check",migrated_20251219,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302008_sibling_2,article_101001,670869ba255e,"Aladdin and the Wonderful Lamp, Part I",What is the magician's real reason for pretending to be p...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302008_sibling_3,article_101001,c6de1b789e30,"Aladdin and the Wonderful Lamp, Part I",How does the magician's behavior at the end of the story...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302008_sibling_4,article_101001,9df076ecf270,"Aladdin and the Wonderful Lamp, Part I","Based on evidence throughout the story, what was the magi...",91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302013,article_101002,a0e7b946608c,"Aladdin and the Wonderful Lamp, Part II",How does Aladdin most likely feel when he sees the forty...,91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302013_sibling_1,article_101002,52e07ec26b4f,"Aladdin and the Wonderful Lamp, Part II","Based on the story, what does Aladdin do when his mother...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302013_sibling_2,article_101002,34a433fc4505,"Aladdin and the Wonderful Lamp, Part II",How does the Sultan's attitude change after seeing the gems?,91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302013_sibling_3,article_101002,6ccfc1ad15be,"Aladdin and the Wonderful Lamp, Part II",Why does Aladdin rub the ring in the cave?,73%,❌,8/11,"clarity_precision, plausibility, single_correct_answer",migrated_20251219,❌,✅,✅,✅,✅,✅,❌,❌,✅,✅,✅
quiz_302013_sibling_4,article_101002,8b701e4e18d3,"Aladdin and the Wonderful Lamp, Part II",Which detail shows that Aladdin acts bravely when the lam...,64%,❌,7/11,"clarity_precision, length_check, passage_reference, single_correct_answer",migrated_20251219,❌,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅
quiz_302014,article_101002,446febf5ca05,"Aladdin and the Wonderful Lamp, Part II",What helps Aladdin the most in this story?,91%,✅,10/11,standard_alignment,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302014_sibling_1,article_101002,43d8cfa7c2fb,"Aladdin and the Wonderful Lamp, Part II",What lesson does the story teach about being resourceful?,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302014_sibling_2,article_101002,20fe84646b9b,"Aladdin and the Wonderful Lamp, Part II","Based on the story, what central message is shown through...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302014_sibling_3,article_101002,52e245ce0f14,"Aladdin and the Wonderful Lamp, Part II",What does the story reveal about the importance of persis...,64%,❌,7/11,"clarity_precision, length_check, single_correct_answer, standard_alignment",migrated_20251219,❌,✅,✅,✅,❌,✅,✅,❌,✅,❌,✅
quiz_302014_sibling_4,article_101002,f87706a5212f,"Aladdin and the Wonderful Lamp, Part II",Which detail best shows the moral that cleverness is more...,55%,❌,6/11,"clarity_precision, length_check, plausibility, single_correct_answer, standard_alignment",migrated_20251219,❌,✅,✅,✅,❌,✅,❌,❌,✅,❌,✅
quiz_302015,article_101002,5c3112edb120,"Aladdin and the Wonderful Lamp, Part II",Why did the author write this story about Aladdin?,73%,❌,8/11,"homogeneity, plausibility, standard_alignment",migrated_20251219,✅,✅,✅,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302015_sibling_1,article_101002,c8940cc2ce1c,"Aladdin and the Wonderful Lamp, Part II",Why did the author most likely include the scene where Al...,82%,✅,9/11,"difficulty_assessment, plausibility",migrated_20251219,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302015_sibling_2,article_101002,a33701c8a767,"Aladdin and the Wonderful Lamp, Part II",What point of view does the author want readers to have a...,91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302015_sibling_3,article_101002,59ce1551be3e,"Aladdin and the Wonderful Lamp, Part II",How does the author help readers understand that Aladdin...,73%,❌,8/11,"length_check, plausibility, single_correct_answer",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,❌,✅,✅,✅
quiz_302015_sibling_4,article_101002,9b7d3541c673,"Aladdin and the Wonderful Lamp, Part II",The author describes the Sultan's palace and Aladdin's ne...,73%,❌,8/11,"homogeneity, plausibility, standard_alignment",migrated_20251219,✅,✅,✅,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302016,article_101002,80661e3a4b37,"Aladdin and the Wonderful Lamp, Part II",Which best describes how each section of this story build...,82%,✅,9/11,"length_check, plausibility",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302016_sibling_1,article_101002,0711d2e9c470,"Aladdin and the Wonderful Lamp, Part II",How does the beginning section in the cave connect to the...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302016_sibling_2,article_101002,2aa6f903950d,"Aladdin and the Wonderful Lamp, Part II",What pattern does the author create by dividing the story...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302016_sibling_3,article_101002,55f94665513d,"Aladdin and the Wonderful Lamp, Part II",How does the section where Aladdin escapes the cave build...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302016_sibling_4,article_101002,3151b976e279,"Aladdin and the Wonderful Lamp, Part II",Which detail shows how the final section builds upon Alad...,82%,✅,9/11,"difficulty_assessment, plausibility",migrated_20251219,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302021,article_101003,c0d0a9be523a,"Aladdin and the Wonderful Lamp, Part III","Read the sentence.""The next morning, the Sultan woke up a...",91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302021_sibling_1,article_101003,f3bf55ff0264,"Aladdin and the Wonderful Lamp, Part III","Read the sentence from the passage.

""The magician hurrie...",91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302021_sibling_2,article_101003,8ad63fd4b3d4,"Aladdin and the Wonderful Lamp, Part III","What does it mean when the text says ""Poof! Suddenly Alad...",91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302021_sibling_3,article_101003,755deb4320c7,"Aladdin and the Wonderful Lamp, Part III","According to the story, what does the phrase ""I hear and...",91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302021_sibling_4,article_101003,d24df57eb956,"Aladdin and the Wonderful Lamp, Part III","Based on the text, what does the word commanded mean when...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302022,article_101003,a28e2ec8d82a,"Aladdin and the Wonderful Lamp, Part III","In the story of Aladdin, why does the sorcerer disguise h...",82%,✅,9/11,"grammatical_parallel, length_check",migrated_20251219,✅,✅,❌,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302022_sibling_1,article_101003,4ec9b672c2e5,"Aladdin and the Wonderful Lamp, Part III",Why does Aladdin hide when the princess invites the magic...,91%,✅,10/11,difficulty_assessment,migrated_20251219,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302022_sibling_2,article_101003,610f0bfaeed4,"Aladdin and the Wonderful Lamp, Part III",How do Aladdin and the princess work together to solve th...,91%,✅,10/11,difficulty_assessment,migrated_20251219,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302022_sibling_3,article_101003,0c6c8d6592bf,"Aladdin and the Wonderful Lamp, Part III","According to the passage, what action does the princess t...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302022_sibling_4,article_101003,9972c5e30553,"Aladdin and the Wonderful Lamp, Part III","What does the magician's plan to shout ""New lamps for old...",91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302023,article_101003,623ceab8b487,"Aladdin and the Wonderful Lamp, Part III",What is the central lesson or moral that this story teaches?,82%,✅,9/11,"grammatical_parallel, plausibility",migrated_20251219,✅,✅,❌,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302023_sibling_1,article_101003,c292b7ad5273,"Aladdin and the Wonderful Lamp, Part III",What important lesson does the story teach through the pr...,91%,✅,10/11,grammatical_parallel,migrated_20251219,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302023_sibling_2,article_101003,071fe1cb71a6,"Aladdin and the Wonderful Lamp, Part III",How does trading the lamp affect the sequence of events i...,82%,✅,9/11,"length_check, plausibility",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302023_sibling_3,article_101003,a2ac2c368c9f,"Aladdin and the Wonderful Lamp, Part III","Based on the passage, why does Aladdin become ""very sad a...",82%,✅,9/11,"length_check, plausibility",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302023_sibling_4,article_101003,dbb2a9206015,"Aladdin and the Wonderful Lamp, Part III",What can you conclude about Aladdin's character based on...,82%,✅,9/11,"difficulty_assessment, plausibility",migrated_20251219,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302024,article_101003,b81314022a86,"Aladdin and the Wonderful Lamp, Part III",Why was it a mistake for the princess to trade the old la...,64%,❌,7/11,"homogeneity, length_check, plausibility, specificity_balance",migrated_20251219,✅,✅,✅,❌,❌,✅,❌,✅,❌,✅,✅
quiz_302024_sibling_1,article_101003,ae0e12b80c08,"Aladdin and the Wonderful Lamp, Part III",Why is it significant that Aladdin remembers his magic ri...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302024_sibling_2,article_101003,61576ec80588,"Aladdin and the Wonderful Lamp, Part III",What does the ending of the story suggest about what make...,91%,✅,10/11,difficulty_assessment,migrated_20251219,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302024_sibling_3,article_101003,72524b257a7e,"Aladdin and the Wonderful Lamp, Part III","According to the text, what is the main reason Aladdin's...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302024_sibling_4,article_101003,da0b7417033f,"Aladdin and the Wonderful Lamp, Part III",How does the author show that the mistake with the lamp h...,91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302037,article_101005,2e03cc57696d,"Alice’s Adventures in Wonderland, Part II",Alice and the White Rabbit both react in the same way whe...,91%,✅,10/11,single_correct_answer,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_302037_sibling_1,article_101005,f1f8b92bc043,"Alice’s Adventures in Wonderland, Part II",What does Alice do after she realizes she cannot solve a...,82%,✅,9/11,"clarity_precision, single_correct_answer",migrated_20251219,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_302037_sibling_2,article_101005,a39d46604e0b,"Alice’s Adventures in Wonderland, Part II","Based on the Caterpillar's reaction to Alice, what can re...",91%,✅,10/11,difficulty_assessment,migrated_20251219,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302037_sibling_3,article_101005,574ed3068356,"Alice’s Adventures in Wonderland, Part II",Which character trait does Alice show when she decides to...,100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302037_sibling_4,article_101005,6708f6a688c9,"Alice’s Adventures in Wonderland, Part II",How does the White Rabbit's behavior when he sees Alice d...,73%,❌,8/11,"clarity_precision, plausibility, single_correct_answer",migrated_20251219,❌,✅,✅,✅,✅,✅,❌,❌,✅,✅,✅
quiz_302038,article_101005,7413f8ed2614,"Alice’s Adventures in Wonderland, Part II",How does Alice get back to her normal size at the end of...,91%,✅,10/11,standard_alignment,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302038_sibling_1,article_101005,35de0341b9f4,"Alice’s Adventures in Wonderland, Part II",What important detail does the author include in paragrap...,82%,✅,9/11,"length_check, standard_alignment",migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302038_sibling_2,article_101005,eec168febb42,"Alice’s Adventures in Wonderland, Part II",Which two events from different parts of the story show t...,55%,❌,6/11,"clarity_precision, length_check, plausibility, single_correct_answer, standard_alignment",migrated_20251219,❌,✅,✅,✅,❌,✅,❌,❌,✅,❌,✅
quiz_302038_sibling_3,article_101005,c83a667665cc,"Alice’s Adventures in Wonderland, Part II","According to the story, what lesson does Alice learn abou...",82%,✅,9/11,"clarity_precision, standard_alignment",migrated_20251219,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302038_sibling_4,article_101005,ce8f28c8658e,"Alice’s Adventures in Wonderland, Part II",What key detail in the last paragraph shows that Alice fi...,82%,✅,9/11,"difficulty_assessment, standard_alignment",migrated_20251219,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302039,article_101005,c783f354608f,"Alice’s Adventures in Wonderland, Part II",This story was most likely written to,82%,✅,9/11,"plausibility, standard_alignment",migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302039_sibling_1,article_101005,96e6f103e223,"Alice’s Adventures in Wonderland, Part II",The author most likely wrote this story to show readers that,73%,❌,8/11,"length_check, plausibility, standard_alignment",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302039_sibling_2,article_101005,909e00985e44,"Alice’s Adventures in Wonderland, Part II",This passage differs from a realistic story because it,91%,✅,10/11,standard_alignment,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302039_sibling_3,article_101005,225648dbe50d,"Alice’s Adventures in Wonderland, Part II",What happens in paragraph 2 that changes how Alice sees h...,82%,✅,9/11,"length_check, standard_alignment",migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302039_sibling_4,article_101005,1333f135474e,"Alice’s Adventures in Wonderland, Part II",How does paragraph 3 connect to the problems Alice faced...,82%,✅,9/11,"plausibility, standard_alignment",migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302040,article_101005,f0f000cdf95c,"Alice’s Adventures in Wonderland, Part II",How does each section of the story build on Alice's probl...,82%,✅,9/11,"difficulty_assessment, length_check",migrated_20251219,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302040_sibling_1,article_101005,8655e509809e,"Alice’s Adventures in Wonderland, Part II",The author organizes the story sections to show that Alic...,91%,✅,10/11,plausibility,migrated_20251219,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302040_sibling_2,article_101005,c56b8be9acdc,"Alice’s Adventures in Wonderland, Part II","Based on how the author organizes paragraphs 1-3, what pa...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302040_sibling_3,article_101005,824f42082dc0,"Alice’s Adventures in Wonderland, Part II","Throughout the story, what pattern does Alice experience...",100%,✅,11/11,,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302040_sibling_4,article_101005,8f1becfa7901,"Alice’s Adventures in Wonderland, Part II","In paragraph 1, Alice experiences a problem that happens...",91%,✅,10/11,length_check,migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302041,article_101005,1e9bce6b43c8,"Alice’s Adventures in Wonderland, Part II","In the story, which problem happens to Alice more than once?",73%,❌,8/11,"length_check, plausibility, standard_alignment",migrated_20251219,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302041_sibling_1,article_101005,5370a1d325d1,"Alice’s Adventures in Wonderland, Part II",What happens multiple times in the story that shows Alice...,82%,✅,9/11,"length_check, standard_alignment",migrated_20251219,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302041_sibling_2,article_101005,577c788d8854,"Alice’s Adventures in Wonderland, Part II",Which detail from the story shows that Alice's size chang...,73%,❌,8/11,"length_check, single_correct_answer, standard_alignment",migrated_20251219,✅,✅,✅,✅,❌,✅,✅,❌,✅,❌,✅
quiz_302041_sibling_3,article_101005,382e3f198b98,"Alice’s Adventures in Wonderland, Part II","Based on paragraphs 1-3, which event keeps creating new p...",91%,✅,10/11,standard_alignment,migrated_20251219,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302041_sibling_4,article_101005,37c99be78660,"Alice’s Adventures in Wonderland, Part II",The author includes the detail about Alice swimming in he...,73%,❌,8/11,"grammatical_parallel, homogeneity, plausibility",migrated_20251219,✅,✅,❌,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302029,article_101004,42e839a3b9f8,"Alice’s Adventures in Wonderland, Part I",What causes Alice to follow the White Rabbit down the hole?,100%,✅,11/11,,20251219_201106,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302029_sibling_1,article_101004,7dc8e0617737,"Alice’s Adventures in Wonderland, Part I",How does Alice's feeling about falling change by the time...,100%,✅,11/11,,20251219_201106,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302029_sibling_2,article_101004,697effb5da27,"Alice’s Adventures in Wonderland, Part I","Based on the passage, what shows that Alice makes decisio...",82%,✅,9/11,"difficulty_assessment, single_correct_answer",20251219_201106,✅,❌,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_302029_sibling_3,article_101004,abd21fe7541d,"Alice’s Adventures in Wonderland, Part I",Which detail from the beginning of the story explains why...,91%,✅,10/11,too_close,20251219_201106,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302029_sibling_4,article_101004,4752a226f3b6,"Alice’s Adventures in Wonderland, Part I","According to the passage, what action does Alice take imm...",91%,✅,10/11,length_check,20251219_201106,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302030,article_101004,f682480cc064,"Alice’s Adventures in Wonderland, Part I",What is the central message of this story about Alice's a...,82%,✅,9/11,"length_check, single_correct_answer",20251219_201106,✅,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅
quiz_302030_sibling_1,article_101004,08bfee640e2c,"Alice’s Adventures in Wonderland, Part I",What lesson can readers learn from Alice's experience in...,82%,✅,9/11,"length_check, plausibility",20251219_201106,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302030_sibling_2,article_101004,0a79729d8a92,"Alice’s Adventures in Wonderland, Part I",How does the author show that Alice's adventure becomes m...,91%,✅,10/11,standard_alignment,20251219_201106,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302030_sibling_3,article_101004,c17446e4d42b,"Alice’s Adventures in Wonderland, Part I","Based on details in the story, what message does the auth...",82%,✅,9/11,"difficulty_assessment, plausibility",20251219_201106,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302030_sibling_4,article_101004,33e2a623a9b4,"Alice’s Adventures in Wonderland, Part I",What central idea about childhood does this story communi...,91%,✅,10/11,plausibility,20251219_201106,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302031,article_101004,15e3408cf98f,"Alice’s Adventures in Wonderland, Part I",Read this outline and complete the missing part.I. Alice'...,100%,✅,11/11,,20251219_201106,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302031_sibling_1,article_101004,2dcc9450bdb3,"Alice’s Adventures in Wonderland, Part I",How does the section about Alice falling down the well bu...,91%,✅,10/11,grammatical_parallel,20251219_201106,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302031_sibling_2,article_101004,bf9f5eb1619f,"Alice’s Adventures in Wonderland, Part I",Which pair of events from the story shows how one part le...,82%,✅,9/11,"length_check, plausibility",20251219_201106,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302031_sibling_3,article_101004,181f46a7ada4,"Alice’s Adventures in Wonderland, Part I",Read this summary of the story's main events. Which event...,82%,✅,9/11,"difficulty_assessment, length_check",20251219_201106,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302031_sibling_4,article_101004,9c5b58a28794,"Alice’s Adventures in Wonderland, Part I",How does the description of Alice's thoughts while fallin...,45%,❌,5/11,"clarity_precision, difficulty_assessment, length_check, plausibility, single_correct_answer, standard_alignment",20251219_201106,❌,❌,✅,✅,❌,✅,❌,❌,✅,❌,✅
quiz_302032,article_101004,753d48e2d30a,"Alice’s Adventures in Wonderland, Part I",Why did the author write this story about Alice?,73%,❌,8/11,"length_check, plausibility, standard_alignment",20251219_201106,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302032_sibling_1,article_101004,8f3799a4a2d1,"Alice’s Adventures in Wonderland, Part I",Who is telling Alice's story to the readers?,91%,✅,10/11,difficulty_assessment,20251219_201106,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302032_sibling_2,article_101004,220f35b3767c,"Alice’s Adventures in Wonderland, Part I",What is the author's main purpose in including Alice's th...,91%,✅,10/11,difficulty_assessment,20251219_201106,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302032_sibling_3,article_101004,9ca5ccb2dbc2,"Alice’s Adventures in Wonderland, Part I",How does the author want readers to feel about Alice's de...,82%,✅,9/11,"difficulty_assessment, length_check",20251219_201106,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302032_sibling_4,article_101004,333c4d4a556b,"Alice’s Adventures in Wonderland, Part I",How is the narrator's view of Alice's adventure different...,45%,❌,5/11,"clarity_precision, difficulty_assessment, length_check, plausibility, single_correct_answer, standard_alignment",20251219_201106,❌,❌,✅,✅,❌,✅,❌,❌,✅,❌,✅
